Country,Year,Value
Austria,2020,1.1
Austria,2021,1.2
Austria,2010,4.9
Austria,2011,4.4
Austria,2012,4.3
Austria,2013,4.2
Austria,2014,4
Austria,2015,3
Austria,2016,1.6
Austria,2017,1.5
Austria,2018,1.4
Austria,2019,1.4
Austria,2020,1.3
Austria,2021,1.3
Austria,2010,1.4
Austria,2011,1.2
Austria,2012,1.1
Austria,2013,1.1
Austria,2014,1
Austria,2015,0.7
Austria,2016,0.4
Austria,2017,0.3
Austria,2018,0.3
Austria,2019,0.3
Austria,2020,0.3
Austria,2021,0.2
Belgium,2010,72.4
Belgium,2011,67.8
Belgium,2012,63.9
Belgium,2013,57.9
Belgium,2014,57.1
Belgium,2015,48.6
Belgium,2016,45.9
Belgium,2017,43.1
Belgium,2018,35.5
Belgium,2019,35.4
Belgium,2020,33.7
Belgium,2021,31.7
Belgium,2022,30.3
Belgium,2010,95.9
Belgium,2011,94.4
Belgium,2012,82
Belgium,2013,76.9
Belgium,2014,75.9
Belgium,2015,53.9
Belgium,2016,50.9
Belgium,2017,48.7
Belgium,2018,41.9
Belgium,2019,39.7
Belgium,2020,38.5
Belgium,2021,37.5
Belgium,2022,31.9
Belgium,2010,86.5
Belgium,2011,81.5
Belgium,2012,77.7
Belgium,2013,71.8
Belgium,2014,71.4
Belgium,2015,60.7
Belgium,2016,58.8
Belgium,2017,55.6
Belgium,2018,46.3
Belgium,2019,47.5
Belgium,2020,46.2
Belgium,2021,43
Belgium,2022,42.4
Belgium,2010,8.8
Belgium,2011,8.5
Belgium,2012,7.4
Belgium,2013,6.9
Belgium,2014,6.8
Belgium,2015,4.8
Belgium,2016,4.5
Belgium,2017,4.3
Belgium,2018,3.7
Belgium,2019,3.5
Belgium,2020,3.3
Belgium,2021,3.2
Belgium,2022,2.7
Belgium,2010,7.9
Belgium,2011,7.4
Belgium,2012,7
Belgium,2013,6.4
Belgium,2014,6.4
Belgium,2015,5.4
Belgium,2016,5.2
Belgium,2017,4.9
Belgium,2018,4.1
Belgium,2019,4.1
Belgium,2020,4
Belgium,2021,3.7
Belgium,2022,3.7
Belgium,2010,1.2
Belgium,2011,1.1
Belgium,2012,1.1
Belgium,2013,1
Belgium,2014,1
Belgium,2015,0.8
Belgium,2016,0.7
Belgium,2017,0.7
Belgium,2018,0.5
Belgium,2019,0.5
Belgium,2020,0.4
Belgium,2021,0.4
Belgium,2022,0.3
Canada,2012,613.4
Canada,2013,562.3
Canada,2014,547.5
Canada,2015,545.6
Canada,2016,546.9
Canada,2017,531.6
Canada,2018,472
Canada,2019,427.3
Canada,2020,422.5
Canada,2021,414.4
Canada,2022,417.4
Canada,2012,613.8
Canada,2013,545.8
Canada,2014,495.6
Canada,2015,426.7
Canada,2016,412.6
Canada,2017,409.6
Canada,2018,364.3
Canada,2019,322
Canada,2020,315.1
Canada,2021,330.5
Canada,2022,320.7
Canada,2012,492.8
Canada,2013,459.4
Canada,2014,445
Canada,2015,437.2
Canada,2016,453.1
Canada,2017,438.5
Canada,2018,391.2
Canada,2019,346.1
Canada,2020,343.2
Canada,2021,334.7
Canada,2022,332.9
Canada,2012,17.7
Canada,2013,15.6
Canada,2014,14
Canada,2015,12
Canada,2016,11.4
Canada,2017,11.2
Canada,2018,9.8
Canada,2019,8.6
Canada,2020,8.3
Canada,2021,8.6
Canada,2022,8.2
Canada,2012,14.2
Canada,2013,13.1
Canada,2014,12.6
Canada,2015,12.2
Canada,2016,12.5
Canada,2017,12
Canada,2018,10.6
Canada,2019,9.2
Canada,2020,9
Canada,2021,8.8
Canada,2022,8.6
Canada,2012,2.5
Canada,2013,2.3
Canada,2014,2.1
Canada,2015,2
Canada,2016,1.9
Canada,2017,1.8
Canada,2018,1.5
Canada,2019,1.3
Canada,2020,1.2
Canada,2021,1.1
Canada,2022,1
Czechia,2010,1005.7
Czechia,2011,817.6
Czechia,2012,765.1
Czechia,2013,730.7
Czechia,2014,710
Czechia,2015,590.5
Czechia,2016,515.7
Czechia,2017,501.5
Czechia,2018,445.4
Czechia,2019,436.6
Czechia,2020,395
Czechia,2021,373.2
Czechia,2010,52.7
Czechia,2011,46.2
Czechia,2012,39.1
Czechia,2013,37.3
Czechia,2014,34.2
Czechia,2015,24
Czechia,2016,21.1
Czechia,2017,21.5
Czechia,2018,20.5
Czechia,2019,19
Czechia,2020,17
Czechia,2021,17.2
Czechia,2010,73.6
Czechia,2011,61.3
Czechia,2012,57.5
Czechia,2013,57.1
Czechia,2014,55.9
Czechia,2015,45.6
Czechia,2016,41
Czechia,2017,40.4
Czechia,2018,36
Czechia,2019,35.6
Czechia,2020,31.7
Czechia,2021,29.3
Czechia,2010,5
Czechia,2011,4.4
Czechia,2012,3.7
Czechia,2013,3.6
Czechia,2014,3.2
Czechia,2015,2.3
Czechia,2016,2
Czechia,2017,2
Czechia,2018,1.9
Czechia,2019,1.8
Czechia,2020,1.6
Czechia,2021,1.6
Czechia,2010,7
Czechia,2011,5.8
Czechia,2012,5.5
Czechia,2013,5.4
Czechia,2014,5.3
Czechia,2015,4.3
Czechia,2016,3.9
Czechia,2017,3.8
Czechia,2018,3.4
Czechia,2019,3.3
Czechia,2020,3
Czechia,2021,2.8
Czechia,2010,1.2
Czechia,2011,1
Czechia,2012,0.9
Czechia,2013,0.9
Czechia,2014,0.9
Czechia,2015,0.7
Czechia,2016,0.6
Czechia,2017,0.5
Czechia,2018,0.5
Czechia,2019,0.4
Czechia,2020,0.4
Czechia,2021,0.4
Finland,2010,17
Finland,2011,15.2
Finland,2012,15.3
Finland,2013,16.9
Finland,2014,18.1
Finland,2015,19
Finland,2016,19.4
Finland,2017,18.2
Finland,2018,16.3
Finland,2019,12.8
Finland,2020,11.4
Finland,2021,11.1
Finland,2010,22.5
Finland,2011,21.2
Finland,2012,19.7
Finland,2013,22.4
Finland,2014,24
Finland,2015,21.1
Finland,2016,21.5
Finland,2017,20.6
Finland,2018,19.2
Finland,2019,14.3
Finland,2020,13
Finland,2021,13.1
Finland,2010,18.9
Finland,2011,16.9
Finland,2012,16.8
Finland,2013,18.7
Finland,2014,20
Finland,2015,20.9
Finland,2016,22
Finland,2017,21.1
Finland,2018,19.1
Finland,2019,15.3
Finland,2020,13.9
Finland,2021,13.4
Finland,2010,4.2
Finland,2011,3.9
Finland,2012,3.6
Finland,2013,4.1
Finland,2014,4.4
Finland,2015,3.8
Finland,2016,3.9
Finland,2017,3.7
Finland,2018,3.5
Finland,2019,2.6
Finland,2020,2.4
Finland,2021,2.4
Finland,2010,3.5
Finland,2011,3.1
Finland,2012,3.1
Finland,2013,3.4
Finland,2014,3.7
Finland,2015,3.8
Finland,2016,4
Finland,2017,3.8
Finland,2018,3.5
Finland,2019,2.8
Finland,2020,2.5
Finland,2021,2.4
Finland,2010,0.9
Finland,2011,0.8
Finland,2012,0.8
Finland,2013,0.8
Finland,2014,0.9
Finland,2015,0.9
Finland,2016,0.8
Finland,2017,0.8
Finland,2018,0.7
Finland,2019,0.5
Finland,2020,0.4
Finland,2021,0.4
Germany,2010,308
Germany,2011,292
Germany,2012,289.6
Germany,2013,283.4
Germany,2014,284.7
Germany,2015,284.9
Germany,2016,285
Germany,2017,287.2
Germany,2018,297.5
Germany,2019,318.2
Germany,2020,330.8
Germany,2021,341.7
Germany,2010,408.3
Germany,2011,406.5
Germany,2012,372.1
Germany,2013,376.4
Germany,2014,378.2
Germany,2015,316.1
Germany,2016,315.5
Germany,2017,324.4
Germany,2018,351.3
Germany,2019,356.2
Germany,2020,377.8
Germany,2021,404.1
Germany,2010,382.6
Germany,2011,370.2
Germany,2012,367.9
Germany,2013,365.8
Germany,2014,370.3
Germany,2015,366.1
Germany,2016,378.7
Germany,2017,385.6
Germany,2018,404.5
Germany,2019,436.9
Germany,2020,456.3
Germany,2021,464.1
Germany,2010,5
Germany,2011,5.1
Germany,2012,4.6
Germany,2013,4.7
Germany,2014,4.7
Germany,2015,3.9
Germany,2016,3.8
Germany,2017,3.9
Germany,2018,4.2
Germany,2019,4.3
Germany,2020,4.5
Germany,2021,4.9
Germany,2010,4.7
Germany,2011,4.6
Germany,2012,4.6
Germany,2013,4.5
Germany,2014,4.6
Germany,2015,4.5
Germany,2016,4.6
Germany,2017,4.7
Germany,2018,4.9
Germany,2019,5.3
Germany,2020,5.5
Germany,2021,5.6
Germany,2010,1
Germany,2011,1
Germany,2012,1
Germany,2013,0.9
Germany,2014,0.8
Germany,2015,0.8
Germany,2016,0.8
Germany,2017,0.8
Germany,2018,0.7
Germany,2019,0.7
Germany,2020,0.7
Germany,2021,0.6
Greece,2010,94.3
Greece,2011,77.7
Greece,2012,68.8
Greece,2013,61
Greece,2014,56
Greece,2015,50.4
Greece,2016,50.2
Greece,2017,49.1
Greece,2018,45.9
Greece,2019,44.4
Greece,2020,40.9
Greece,2021,39.1
Greece,2022,28.8
Greece,2010,125
Greece,2011,108.1
Greece,2012,88.4
Greece,2013,81
Greece,2014,74.3
Greece,2015,55.9
Greece,2016,55.6
Greece,2017,55.5
Greece,2018,54.2
Greece,2019,49.8
Greece,2020,46.8
Greece,2021,46.2
Greece,2022,30.3
Greece,2010,130.6
Greece,2011,108.9
Greece,2012,100.5
Greece,2013,96.7
Greece,2014,91.6
Greece,2015,82.7
Greece,2016,85.3
Greece,2017,85.5
Greece,2018,81.2
Greece,2019,81
Greece,2020,75.3
Greece,2021,71.6
Greece,2022,54.5
Greece,2010,11.2
Greece,2011,9.7
Greece,2012,8
Greece,2013,7.4
Greece,2014,6.8
Greece,2015,5.2
Greece,2016,5.2
Greece,2017,5.2
Greece,2018,5
Greece,2019,4.6
Greece,2020,4.4
Greece,2021,4.4
Greece,2022,2.9
Greece,2010,11.7
Greece,2011,9.8
Greece,2012,9.1
Greece,2013,8.8
Greece,2014,8.4
Greece,2015,7.6
Greece,2016,7.9
Greece,2017,7.9
Greece,2018,7.6
Greece,2019,7.6
Greece,2020,7
Greece,2021,6.8
Greece,2022,5.2
Hungary,2010,6967.9
Hungary,2011,6798.9
Hungary,2012,5530.2
Hungary,2013,3769.8
Hungary,2014,3109.2
Hungary,2015,2946.5
Hungary,2016,2787.9
Hungary,2017,2649.1
Hungary,2018,2558.9
Hungary,2019,2496.8
Hungary,2020,2522.7
Hungary,2021,2313.6
Hungary,2022,2220.1
Hungary,2010,33.5
Hungary,2011,33.8
Hungary,2012,24.6
Hungary,2013,16.9
Hungary,2014,13.4
Hungary,2015,10.5
Hungary,2016,9.9
Hungary,2017,9.7
Hungary,2018,9.5
Hungary,2019,8.6
Hungary,2020,8.2
Hungary,2021,7.6
Hungary,2022,6
Hungary,2010,55.1
Hungary,2011,54.7
Hungary,2012,44
Hungary,2013,30.2
Hungary,2014,24
Hungary,2015,22.2
Hungary,2016,21.1
Hungary,2017,19.5
Hungary,2018,18.4
Hungary,2019,17.7
Hungary,2020,17.4
Hungary,2021,15
Hungary,2022,13.8
Hungary,2010,3.4
Hungary,2011,3.4
Hungary,2012,2.5
Hungary,2013,1.7
Hungary,2014,1.4
Hungary,2015,1.1
Hungary,2016,1
Hungary,2017,1
Hungary,2018,1
Hungary,2019,0.9
Hungary,2020,0.8
Hungary,2021,0.8
Hungary,2022,0.6
Hungary,2010,5.5
Hungary,2011,5.5
Hungary,2012,4.4
Hungary,2013,3
Hungary,2014,2.4
Hungary,2015,2.3
Hungary,2016,2.2
Hungary,2017,2
Hungary,2018,1.9
Hungary,2019,1.8
Hungary,2020,1.8
Hungary,2021,1.5
Hungary,2022,1.4
Hungary,2010,1.4
Hungary,2011,1.3
Hungary,2012,1.2
Hungary,2013,0.9
Hungary,2014,0.7
Hungary,2015,0.6
Hungary,2016,0.6
Hungary,2017,0.5
Hungary,2018,0.5
Hungary,2019,0.5
Hungary,2020,0.5
Hungary,2021,0.4
Hungary,2022,0.4
Iceland,2010,223.5
Iceland,2011,229.8
Iceland,2012,211.5
Iceland,2013,198.8
Iceland,2014,185.1
Iceland,2015,156.8
Iceland,2016,165.6
Iceland,2017,164.6
Iceland,2018,180.5
Iceland,2019,199.5
Iceland,2020,236.6
Iceland,2021,289.9
Iceland,2010,1.8
Iceland,2011,2
Iceland,2012,1.7
Iceland,2013,1.6
Iceland,2014,1.6
Iceland,2015,1.2
Iceland,2016,1.4
Iceland,2017,1.5
Iceland,2018,1.7
Iceland,2019,1.6
Iceland,2020,1.7
Iceland,2021,2.3
Iceland,2010,1.7
Iceland,2011,1.7
Iceland,2012,1.5
Iceland,2013,1.5
Iceland,2014,1.3
Iceland,2015,1.1
Iceland,2016,1.2
Iceland,2017,1.2
Iceland,2018,1.3
Iceland,2019,1.4
Iceland,2020,1.6
Iceland,2021,1.9
Iceland,2010,5.7
Iceland,2011,6.2
Iceland,2012,5.3
Iceland,2013,5
Iceland,2014,4.8
Iceland,2015,3.6
Iceland,2016,4.1
Iceland,2017,4.5
Iceland,2018,4.7
Iceland,2019,4.5
Iceland,2020,4.8
Iceland,2021,6.1
Iceland,2010,5.3
Iceland,2011,5.3
Iceland,2012,4.8
Iceland,2013,4.5
Iceland,2014,4.1
Iceland,2015,3.3
Iceland,2016,3.5
Iceland,2017,3.5
Iceland,2018,3.6
Iceland,2019,3.9
Iceland,2020,4.4
Iceland,2021,5.2
Iceland,2010,0.9
Iceland,2011,0.9
Iceland,2012,0.9
Iceland,2013,0.8
Iceland,2014,0.8
Iceland,2015,0.6
Iceland,2016,0.7
Iceland,2017,0.6
Iceland,2018,0.6
Iceland,2019,0.6
Iceland,2020,0.6
Iceland,2021,0.6
Ireland,2010,26.8
Ireland,2011,24.8
Ireland,2012,25.2
Ireland,2013,24
Ireland,2014,22.3
Ireland,2015,18
Ireland,2016,18.1
Ireland,2017,17.6
Ireland,2018,17.6
Ireland,2019,17.5
Ireland,2020,18.1
Ireland,2021,18.8
Ireland,2010,35.5
Ireland,2011,34.5
Ireland,2012,32.4
Ireland,2013,31.8
Ireland,2014,29.7
Ireland,2015,20
Ireland,2016,20
Ireland,2017,19.9
Ireland,2018,20.8
Ireland,2019,19.6
Ireland,2020,20.7
Ireland,2021,22.2
Ireland,2010,31.5
Ireland,2011,29.8
Ireland,2012,30.6
Ireland,2013,29.6
Ireland,2014,27.3
Ireland,2015,22.2
Ireland,2016,22.7
Ireland,2017,22.2
Ireland,2018,22.3
Ireland,2019,21.7
Ireland,2020,22.8
Ireland,2021,23.7
Ireland,2010,7.8
Ireland,2011,7.5
Ireland,2012,7
Ireland,2013,6.9
Ireland,2014,6.4
Ireland,2015,4.2
Ireland,2016,4.2
Ireland,2017,4.1
Ireland,2018,4.3
Ireland,2019,4
Ireland,2020,4.2
Ireland,2021,4.4
Ireland,2010,6.9
Ireland,2011,6.5
Ireland,2012,6.7
Ireland,2013,6.4
Ireland,2014,5.9
Ireland,2015,4.7
Ireland,2016,4.8
Ireland,2017,4.6
Ireland,2018,4.6
Ireland,2019,4.4
Ireland,2020,4.6
Ireland,2021,4.7
Ireland,2010,1.3
Ireland,2011,1.3
Ireland,2012,1.2
Ireland,2013,1.2
Ireland,2014,1.2
Ireland,2015,0.9
Ireland,2016,0.9
Ireland,2017,0.8
Ireland,2018,0.8
Ireland,2019,0.7
Ireland,2020,0.7
Ireland,2021,0.7
Italy,2011,389
Italy,2012,332.6
Italy,2013,323.3
Italy,2014,318.3
Italy,2015,301.9
Italy,2016,296.4
Italy,2017,286.7
Italy,2018,281
Italy,2019,274.6
Italy,2020,271.9
Italy,2021,264.5
Italy,2022,256.5
Italy,2011,541.5
Italy,2012,427.3
Italy,2013,429.4
Italy,2014,422.8
Italy,2015,335
Italy,2016,328.1
Italy,2017,323.9
Italy,2018,331.8
Italy,2019,307.4
Italy,2020,310.6
Italy,2021,312.8
Italy,2022,270.1
Italy,2011,512.7
Italy,2012,444.8
Italy,2013,438.5
Italy,2014,430.3
Italy,2015,408.7
Italy,2016,423.1
Italy,2017,415.5
Italy,2018,412.4
Italy,2019,418.2
Italy,2020,419.8
Italy,2021,408.4
Italy,2022,415.4
Italy,2011,9.1
Italy,2012,7.2
Italy,2013,7.1
Italy,2014,7
Italy,2015,5.5
Italy,2016,5.4
Italy,2017,5.3
Italy,2018,5.5
Italy,2019,5.1
Italy,2020,5.2
Italy,2021,5.3
Italy,2022,4.6
Italy,2011,8.6
Italy,2012,7.5
Italy,2013,7.3
Italy,2014,7.1
Italy,2015,6.7
Italy,2016,7
Italy,2017,6.9
Italy,2018,6.8
Italy,2019,7
Italy,2020,7.1
Italy,2021,6.9
Italy,2022,7
Italy,2011,2
Italy,2012,1.7
Italy,2013,1.7
Italy,2014,1.6
Italy,2015,1.3
Italy,2016,1.3
Italy,2017,1.3
Italy,2018,1.3
Italy,2019,1.2
Italy,2020,1.2
Italy,2021,1.1
Italy,2022,1
Korea,2010,514083
Korea,2011,493836.7
Korea,2012,439045.3
Korea,2013,412627
Korea,2014,380517.9
Korea,2015,364513.9
Korea,2016,345301
Korea,2017,337442.8
Korea,2018,334169.7
Korea,2019,326138.1
Korea,2020,344643.7
Korea,2021,345302.9
Korea,2010,444.5
Korea,2011,445.6
Korea,2012,389.6
Korea,2013,376.8
Korea,2014,361.4
Korea,2015,322.3
Korea,2016,297.5
Korea,2017,298.4
Korea,2018,303.7
Korea,2019,279.9
Korea,2020,292
Korea,2021,301.9
Korea,2010,611.3
Korea,2011,577.9
Korea,2012,513.6
Korea,2013,474.8
Korea,2014,436.4
Korea,2015,425.1
Korea,2016,402.1
Korea,2017,386.7
Korea,2018,390.9
Korea,2019,380.8
Korea,2020,411.4
Korea,2021,404.3
Korea,2010,9
Korea,2011,8.9
Korea,2012,7.8
Korea,2013,7.5
Korea,2014,7.1
Korea,2015,6.3
Korea,2016,5.8
Korea,2017,5.8
Korea,2018,5.9
Korea,2019,5.4
Korea,2020,5.6
Korea,2021,5.8
Korea,2010,12.3
Korea,2011,11.6
Korea,2012,10.2
Korea,2013,9.4
Korea,2014,8.6
Korea,2015,8.3
Korea,2016,7.9
Korea,2017,7.5
Korea,2018,7.6
Korea,2019,7.4
Korea,2020,7.9
Korea,2021,7.8
Korea,2010,2.5
Korea,2011,2.2
Korea,2012,2
Korea,2013,1.8
Korea,2014,1.6
Korea,2015,1.5
Korea,2016,1.4
Korea,2017,1.3
Korea,2018,1.2
Korea,2019,1.1
Korea,2020,1.1
Korea,2021,1
Luxembourg,2010,2.8
Luxembourg,2011,2.6
Luxembourg,2012,2.4
Luxembourg,2013,2.3
Luxembourg,2014,2.1
Luxembourg,2015,1.9
Luxembourg,2016,1.8
Luxembourg,2017,1.7
Luxembourg,2018,1.3
Luxembourg,2019,1.2
Luxembourg,2020,1.2
Luxembourg,2021,1.1
Luxembourg,2022,1
Luxembourg,2010,3.6
Luxembourg,2011,3.6
Luxembourg,2012,3.1
Luxembourg,2013,3
Luxembourg,2014,2.8
Luxembourg,2015,2.1
Luxembourg,2016,2
Luxembourg,2017,2
Luxembourg,2018,1.5
Luxembourg,2019,1.4
Luxembourg,2020,1.4
Luxembourg,2021,1.3
Luxembourg,2022,1.1
Luxembourg,2010,3
Luxembourg,2011,2.9
Luxembourg,2012,2.6
Luxembourg,2013,2.5
Luxembourg,2014,2.4
Luxembourg,2015,2.2
Luxembourg,2016,2.1
Luxembourg,2017,2
Luxembourg,2018,1.5
Luxembourg,2019,1.5
Luxembourg,2020,1.4
Luxembourg,2021,1.3
Luxembourg,2022,1.2
Luxembourg,2010,7.7
Luxembourg,2011,7.5
Luxembourg,2012,6.2
Luxembourg,2013,6
Luxembourg,2014,5.5
Luxembourg,2015,4.1
Luxembourg,2016,3.8
Luxembourg,2017,3.6
Luxembourg,2018,2.8
Luxembourg,2019,2.5
Luxembourg,2020,2.4
Luxembourg,2021,2.3
Luxembourg,2022,1.8
Luxembourg,2010,6.3
Luxembourg,2011,5.9
Luxembourg,2012,5.4
Luxembourg,2013,5
Luxembourg,2014,4.7
Luxembourg,2015,4.2
Luxembourg,2016,4.1
Luxembourg,2017,3.8
Luxembourg,2018,2.8
Luxembourg,2019,2.6
Luxembourg,2020,2.5
Luxembourg,2021,2.2
Luxembourg,2022,2.1
Luxembourg,2010,1.5
Luxembourg,2011,1.4
Luxembourg,2012,1.2
Luxembourg,2013,1.2
Luxembourg,2014,1.1
Luxembourg,2015,1
Luxembourg,2016,0.9
Luxembourg,2017,0.9
Luxembourg,2018,0.7
Luxembourg,2019,0.6
Luxembourg,2020,0.6
Luxembourg,2021,0.5
Luxembourg,2022,0.4
Netherlands,2010,62.2
Netherlands,2011,60.9
Netherlands,2012,60.9
Netherlands,2013,64.9
Netherlands,2014,65.8
Netherlands,2010,82.5
Netherlands,2011,84.7
Netherlands,2012,78.2
Netherlands,2013,86.2
Netherlands,2014,87.5
Netherlands,2010,72.9
Netherlands,2011,72.8
Netherlands,2012,73.9
Netherlands,2013,81.3
Netherlands,2014,81.4
Netherlands,2010,5
Netherlands,2011,5.1
Netherlands,2012,4.7
Netherlands,2013,5.1
Netherlands,2014,5.2
Netherlands,2010,4.4
Netherlands,2011,4.4
Netherlands,2012,4.4
Netherlands,2013,4.8
Netherlands,2014,4.8
Netherlands,2010,1.2
Netherlands,2011,1.2
Netherlands,2012,1.3
Netherlands,2013,1.5
Netherlands,2014,1.5
New Zealand,2010,13.3
New Zealand,2011,14.8
New Zealand,2012,13.5
New Zealand,2013,9.6
New Zealand,2014,8.3
New Zealand,2015,8.2
New Zealand,2016,5.7
New Zealand,2017,5.8
New Zealand,2018,5.4
New Zealand,2019,5.2
New Zealand,2020,5
New Zealand,2021,6.3
New Zealand,2022,7.8
New Zealand,2010,9.6
New Zealand,2011,11.7
New Zealand,2012,10.9
New Zealand,2013,7.8
New Zealand,2014,6.8
New Zealand,2015,5.7
New Zealand,2016,4
New Zealand,2017,4.1
New Zealand,2018,3.7
New Zealand,2019,3.4
New Zealand,2020,3.3
New Zealand,2021,4.4
New Zealand,2022,5
New Zealand,2010,8.9
New Zealand,2011,10
New Zealand,2012,9
New Zealand,2013,6.6
New Zealand,2014,5.7
New Zealand,2015,5.5
New Zealand,2016,4
New Zealand,2017,4
New Zealand,2018,3.7
New Zealand,2019,3.6
New Zealand,2020,3.6
New Zealand,2021,4.3
New Zealand,2022,5.4
New Zealand,2010,2.2
New Zealand,2011,2.7
New Zealand,2012,2.5
New Zealand,2013,1.8
New Zealand,2014,1.5
New Zealand,2015,1.2
New Zealand,2016,0.8
New Zealand,2017,0.8
New Zealand,2018,0.8
New Zealand,2019,0.7
New Zealand,2020,0.6
New Zealand,2021,0.9
New Zealand,2022,1
New Zealand,2010,2
New Zealand,2011,2.3
New Zealand,2012,2
New Zealand,2013,1.5
New Zealand,2014,1.3
New Zealand,2015,1.2
New Zealand,2016,0.8
New Zealand,2017,0.8
New Zealand,2018,0.7
New Zealand,2019,0.7
New Zealand,2020,0.7
New Zealand,2021,0.8
New Zealand,2022,1.1
New Zealand,2010,1.8
New Zealand,2011,1.8
New Zealand,2012,1.5
New Zealand,2013,1
New Zealand,2014,0.9
New Zealand,2015,0.8
New Zealand,2016,0.5
New Zealand,2017,0.5
New Zealand,2018,0.4
New Zealand,2019,0.3
New Zealand,2020,0.3
New Zealand,2021,0.4
New Zealand,2022,0.4
Norway,2010,159
Norway,2011,141
Norway,2012,132
Norway,2013,128
Norway,2014,130
Norway,2015,121
Norway,2016,126
Norway,2017,128
Norway,2018,111
Norway,2019,108
Norway,2020,111
Norway,2021,109
Norway,2022,114
Norway,2010,26.3
Norway,2011,25.2
Norway,2012,22.7
Norway,2013,21.8
Norway,2014,20.6
Norway,2015,15
Norway,2016,15
Norway,2017,15.5
Norway,2018,13.6
Norway,2019,12.3
Norway,2020,11.8
Norway,2021,12.7
Norway,2022,11.9
Norway,2010,17.4
Norway,2011,15.5
Norway,2012,14.6
Norway,2013,14.2
Norway,2014,14
Norway,2015,12.2
Norway,2016,12.5
Norway,2017,13.1
Norway,2018,11.6
Norway,2019,11.2
Norway,2020,11.2
Norway,2021,11.5
Norway,2022,10.6
Norway,2010,5.4
Norway,2011,5.1
Norway,2012,4.5
Norway,2013,4.3
Norway,2014,4
Norway,2015,2.9
Norway,2016,2.9
Norway,2017,2.9
Norway,2018,2.6
Norway,2019,2.3
Norway,2020,2.2
Norway,2021,2.3
Norway,2022,2.2
Norway,2010,3.6
Norway,2011,3.1
Norway,2012,2.9
Norway,2013,2.8
Norway,2014,2.7
Norway,2015,2.3
Norway,2016,2.4
Norway,2017,2.5
Norway,2018,2.2
Norway,2019,2.1
Norway,2020,2.1
Norway,2021,2.1
Norway,2022,2
Norway,2010,0.9
Norway,2011,0.8
Norway,2012,0.7
Norway,2013,0.7
Norway,2014,0.6
Norway,2015,0.5
Norway,2016,0.5
Norway,2017,0.5
Norway,2018,0.4
Norway,2019,0.4
Norway,2020,0.4
Norway,2021,0.3
Norway,2022,0.3
Portugal,2010,54.4
Portugal,2011,44.4
Portugal,2012,35.1
Portugal,2013,29.3
Portugal,2014,27
Portugal,2015,26
Portugal,2016,25.1
Portugal,2017,24.3
Portugal,2018,23.8
Portugal,2019,23.5
Portugal,2020,23.3
Portugal,2021,23
Portugal,2022,23.2
Portugal,2010,72.1
Portugal,2011,61.8
Portugal,2012,45.1
Portugal,2013,38.9
Portugal,2014,35.8
Portugal,2015,28.8
Portugal,2016,27.8
Portugal,2017,27.5
Portugal,2018,28.1
Portugal,2019,26.3
Portugal,2020,26.7
Portugal,2021,27.2
Portugal,2022,24.4
Portugal,2010,87.2
Portugal,2011,71.2
Portugal,2012,58
Portugal,2013,50.2
Portugal,2014,46.6
Portugal,2015,44.4
Portugal,2016,43.9
Portugal,2017,42.2
Portugal,2018,41.7
Portugal,2019,42
Portugal,2020,41.9
Portugal,2021,40.6
Portugal,2022,42.2
Portugal,2010,6.8
Portugal,2011,5.9
Portugal,2012,4.3
Portugal,2013,3.7
Portugal,2014,3.4
Portugal,2015,2.8
Portugal,2016,2.7
Portugal,2017,2.7
Portugal,2018,2.7
Portugal,2019,2.6
Portugal,2020,2.6
Portugal,2021,2.6
Portugal,2022,2.4
Portugal,2010,8.3
Portugal,2011,6.7
Portugal,2012,5.5
Portugal,2013,4.8
Portugal,2014,4.5
Portugal,2015,4.3
Portugal,2016,4.3
Portugal,2017,4.1
Portugal,2018,4.1
Portugal,2019,4.1
Portugal,2020,4.1
Portugal,2021,3.9
Portugal,2022,4.1
Portugal,2010,1.7
Portugal,2011,1.5
Portugal,2012,1.3
Portugal,2013,1.2
Portugal,2014,1.1
Portugal,2015,1
Portugal,2016,1
Portugal,2017,1
Portugal,2018,0.9
Portugal,2019,0.8
Portugal,2020,0.8
Portugal,2021,0.8
Portugal,2022,0.7
Slovak Republic,2010,17.1
Slovak Republic,2011,16.1
Slovak Republic,2012,10.1
Slovak Republic,2013,10
Slovak Republic,2014,9
Slovak Republic,2015,8.3
Slovak Republic,2016,11.3
Slovak Republic,2017,10.5
Slovak Republic,2018,9.7
Slovak Republic,2019,9.2
Slovak Republic,2020,9.2
Slovak Republic,2021,8.5
Slovak Republic,2010,22.7
Slovak Republic,2011,22.4
Slovak Republic,2012,12.9
Slovak Republic,2013,13.3
Slovak Republic,2014,12
Slovak Republic,2015,9.2
Slovak Republic,2016,12.6
Slovak Republic,2017,11.8
Slovak Republic,2018,11.5
Slovak Republic,2019,10.3
Slovak Republic,2020,10.5
Slovak Republic,2021,10.1
Slovak Republic,2010,34.1
Slovak Republic,2011,31.8
Slovak Republic,2012,19.9
Slovak Republic,2013,20.4
Slovak Republic,2014,18.6
Slovak Republic,2015,16.9
Slovak Republic,2016,22.5
Slovak Republic,2017,20.3
Slovak Republic,2018,18.5
Slovak Republic,2019,17.8
Slovak Republic,2020,17.6
Slovak Republic,2021,15.9
Slovak Republic,2010,4.2
Slovak Republic,2011,4.1
Slovak Republic,2012,2.4
